CUPS;Fecha;Hora;Consumo;GGG
AAA;06/07/2022;23;0.205;
AAA;06/07/2022;24;0.2;
AAA;07/07/2022;1;0.178;
AAA;07/07/2022;2;0.207;
AAA;07/07/2022;3;0.373;
AAA;07/07/2022;4;0.256;
AAA;07/07/2022;5;0.188;
AAA;07/07/2022;6;0.243;
AAA;07/07/2022;7;0.222;
AAA;07/07/2022;8;0.194;
AAA;07/07/2022;9;0.285;
AAA;07/07/2022;10;0.344;
AAA;07/07/2022;11;0.888;
AAA;07/07/2022;12;1.88;
AAA;07/07/2022;13;0.982;
AAA;07/07/2022;14;0.88;
AAA;07/07/2022;15;0.593;
AAA;07/07/2022;16;0.394;
AAA;07/07/2022;17;0.231;
AAA;07/07/2022;18;0.218;
AAA;07/07/2022;19;0.259;
AAA;07/07/2022;20;0.413;
AAA;07/07/2022;21;0.259;
AAA;07/07/2022;22;0.351;
AAA;07/07/2022;23;0.35;
AAA;07/07/2022;24;0.259;
AAA;08/07/2022;1;0.222;
AAA;08/07/2022;2;0.244;
AAA;08/07/2022;3;0.236;
AAA;08/07/2022;4;0.22;
AAA;08/07/2022;5;0.203;
AAA;08/07/2022;6;0.284;
AAA;08/07/2022;7;0.222;
AAA;08/07/2022;8;0.228;
AAA;08/07/2022;9;0.234;
AAA;08/07/2022;10;0.589;
AAA;08/07/2022;11;2.773;
AAA;08/07/2022;12;2.574;
AAA;08/07/2022;13;1.405;
AAA;08/07/2022;14;1.228;
AAA;08/07/2022;15;0.404;
AAA;08/07/2022;16;0.362;
AAA;08/07/2022;17;0.309;
AAA;08/07/2022;18;0.676;
AAA;08/07/2022;19;0.433;
AAA;08/07/2022;20;0.613;
AAA;08/07/2022;21;0.461;
AAA;08/07/2022;22;0.354;
AAA;08/07/2022;23;0.474;
AAA;08/07/2022;24;0.627;
AAA;09/07/2022;1;0.298;
AAA;09/07/2022;2;0.793;
AAA;09/07/2022;3;0.234;
AAA;09/07/2022;4;0.209;
AAA;09/07/2022;5;0.222;
AAA;09/07/2022;6;0.225;
AAA;09/07/2022;7;0.2;
AAA;09/07/2022;8;0.28;
AAA;09/07/2022;9;0.544;
AAA;09/07/2022;10;1.067;
AAA;09/07/2022;11;1.049;
AAA;09/07/2022;12;1.052;
AAA;09/07/2022;13;1.124;
AAA;09/07/2022;14;0.915;
AAA;09/07/2022;15;0.55;
AAA;09/07/2022;16;0.644;
AAA;09/07/2022;17;0.362;
AAA;09/07/2022;18;0.316;
AAA;09/07/2022;19;0.285;
AAA;09/07/2022;20;0.229;
AAA;09/07/2022;21;0.227;
AAA;09/07/2022;22;0.23;
AAA;09/07/2022;23;0.322;
AAA;09/07/2022;24;1.702;
AAA;10/07/2022;1;0.288;
AAA;10/07/2022;2;0.263;
AAA;10/07/2022;3;0.278;
AAA;10/07/2022;4;0.292;
AAA;10/07/2022;5;0.206;
AAA;10/07/2022;6;0.227;
AAA;10/07/2022;7;0.165;
AAA;10/07/2022;8;0.314;
AAA;10/07/2022;9;0.345;
AAA;10/07/2022;10;3.85;
AAA;10/07/2022;11;4.418;
AAA;10/07/2022;12;4.804;
AAA;10/07/2022;13;4.696;
AAA;10/07/2022;14;4.679;
AAA;10/07/2022;15;4.046;
AAA;10/07/2022;16;3.973;
AAA;10/07/2022;17;0.267;
AAA;10/07/2022;18;0.327;
AAA;10/07/2022;19;0.298;
AAA;10/07/2022;20;0.243;
AAA;10/07/2022;21;0.33;
AAA;10/07/2022;22;0.325;
AAA;10/07/2022;23;0.344;
AAA;10/07/2022;24;0.264;
AAA;11/07/2022;1;0.254;
AAA;11/07/2022;2;0.258;
AAA;11/07/2022;3;0.263;
AAA;11/07/2022;4;0.239;
AAA;11/07/2022;5;0.238;
AAA;11/07/2022;6;0.245;
AAA;11/07/2022;7;0.224;
AAA;11/07/2022;8;0.288;
AAA;11/07/2022;9;0.251;
AAA;11/07/2022;10;0.49;
AAA;11/07/2022;11;1.013;
AAA;11/07/2022;12;1.246;
AAA;11/07/2022;13;1.108;
AAA;11/07/2022;14;0.835;
AAA;11/07/2022;15;0.581;
AAA;11/07/2022;16;0.529;
AAA;11/07/2022;17;0.248;
AAA;11/07/2022;18;0.226;
AAA;11/07/2022;19;0.218;
AAA;11/07/2022;20;0.253;
AAA;11/07/2022;21;0.287;
AAA;11/07/2022;22;0.324;
AAA;11/07/2022;23;0.385;
AAA;11/07/2022;24;2.148;
AAA;12/07/2022;1;2.28;
AAA;12/07/2022;2;0.256;
AAA;12/07/2022;3;1.627;
AAA;12/07/2022;4;0.404;
AAA;12/07/2022;5;0.272;
AAA;12/07/2022;6;2.741;
AAA;12/07/2022;7;0.315;
AAA;12/07/2022;8;0.228;
AAA;12/07/2022;9;0.259;
AAA;12/07/2022;10;0.229;
AAA;12/07/2022;11;0.818;
AAA;12/07/2022;12;0.988;
AAA;12/07/2022;13;4.49;
AAA;12/07/2022;14;5.354;
AAA;12/07/2022;15;1.007;
AAA;12/07/2022;16;0.641;
AAA;12/07/2022;17;1.146;
AAA;12/07/2022;18;0.61;
AAA;12/07/2022;19;0.398;
AAA;12/07/2022;20;0.518;
AAA;12/07/2022;21;0.393;
AAA;12/07/2022;22;0.433;
AAA;12/07/2022;23;0.402;
AAA;12/07/2022;24;0.334;
AAA;13/07/2022;1;0.281;
AAA;13/07/2022;2;0.275;
AAA;13/07/2022;3;0.278;
AAA;13/07/2022;4;0.267;
AAA;13/07/2022;5;0.278;
AAA;13/07/2022;6;0.249;
AAA;13/07/2022;7;0.394;
AAA;13/07/2022;8;0.22;
AAA;13/07/2022;9;0.389;
AAA;13/07/2022;10;1.147;
AAA;13/07/2022;11;0.964;
AAA;13/07/2022;12;0.997;
AAA;13/07/2022;13;0.976;
AAA;13/07/2022;14;0.829;
AAA;13/07/2022;15;0.226;
AAA;13/07/2022;16;0.226;
AAA;13/07/2022;17;0.216;
AAA;13/07/2022;18;0.22;
AAA;13/07/2022;19;0.193;
AAA;13/07/2022;20;0.281;
AAA;13/07/2022;21;0.204;
AAA;13/07/2022;22;0.206;
AAA;13/07/2022;23;0.211;
AAA;13/07/2022;24;0.208;
AAA;14/07/2022;1;0.19;
AAA;14/07/2022;2;0.185;
AAA;14/07/2022;3;0.211;
AAA;14/07/2022;4;0.202;
AAA;14/07/2022;5;0.198;
AAA;14/07/2022;6;0.182;
AAA;14/07/2022;7;0.196;
AAA;14/07/2022;8;0.204;
AAA;14/07/2022;9;0.302;
AAA;14/07/2022;10;0.221;
AAA;14/07/2022;11;0.885;
AAA;14/07/2022;12;1.235;
AAA;14/07/2022;13;1.248;
AAA;14/07/2022;14;0.948;
AAA;14/07/2022;15;0.372;
AAA;14/07/2022;16;0.272;
AAA;14/07/2022;17;0.259;
AAA;14/07/2022;18;0.272;
AAA;14/07/2022;19;0.326;
AAA;14/07/2022;20;0.307;
AAA;14/07/2022;21;0.433;
AAA;14/07/2022;22;0.433;
AAA;14/07/2022;23;0.878;
AAA;14/07/2022;24;3.416;
AAA;15/07/2022;1;0.241;
AAA;15/07/2022;2;0.302;
AAA;15/07/2022;3;0.306;
AAA;15/07/2022;4;0.254;
AAA;15/07/2022;5;0.246;
AAA;15/07/2022;6;0.254;
AAA;15/07/2022;7;2.334;
AAA;15/07/2022;8;0.212;
AAA;15/07/2022;9;0.208;
AAA;15/07/2022;10;3.721;
AAA;15/07/2022;11;4.298;
AAA;15/07/2022;12;4.46;
AAA;15/07/2022;13;4.463;
AAA;15/07/2022;14;4.346;
AAA;15/07/2022;15;3.748;
AAA;15/07/2022;16;0.236;
AAA;15/07/2022;17;0.22;
AAA;15/07/2022;18;0.215;
AAA;15/07/2022;19;0.939;
AAA;15/07/2022;20;0.559;
AAA;15/07/2022;21;0.297;
AAA;15/07/2022;22;0.979;
AAA;15/07/2022;23;0.974;
AAA;15/07/2022;24;1.069;
AAA;16/07/2022;1;0.97;
AAA;16/07/2022;2;0.581;
AAA;16/07/2022;3;0.625;
AAA;16/07/2022;4;0.535;
AAA;16/07/2022;5;0.578;
AAA;16/07/2022;6;0.535;
AAA;16/07/2022;7;0.516;
AAA;16/07/2022;8;0.602;
AAA;16/07/2022;9;0.824;
AAA;16/07/2022;10;0.5;
AAA;16/07/2022;11;0.984;
AAA;16/07/2022;12;1.892;
AAA;16/07/2022;13;2.261;
AAA;16/07/2022;14;1.74;
AAA;16/07/2022;15;1.607;
AAA;16/07/2022;16;0.602;
AAA;16/07/2022;17;0.461;
AAA;16/07/2022;18;0.272;
AAA;16/07/2022;19;0.273;
AAA;16/07/2022;20;0.25;
AAA;16/07/2022;21;0.296;
AAA;16/07/2022;22;0.413;
AAA;16/07/2022;23;0.523;
AAA;16/07/2022;24;1.09;
AAA;17/07/2022;1;0.554;
AAA;17/07/2022;2;0.363;
AAA;17/07/2022;3;0.335;
AAA;17/07/2022;4;0.281;
AAA;17/07/2022;5;0.308;
AAA;17/07/2022;6;0.281;
AAA;17/07/2022;7;0.247;
AAA;17/07/2022;8;0.565;
AAA;17/07/2022;9;0.411;
AAA;17/07/2022;10;0.233;
AAA;17/07/2022;11;0.836;
AAA;17/07/2022;12;1.017;
AAA;17/07/2022;13;1.747;
AAA;17/07/2022;14;0.893;
AAA;17/07/2022;15;0.477;
AAA;17/07/2022;16;0.4;
AAA;17/07/2022;17;0.342;
AAA;17/07/2022;18;0.407;
AAA;17/07/2022;19;0.362;
AAA;17/07/2022;20;0.281;
AAA;17/07/2022;21;0.334;
AAA;17/07/2022;22;0.424;
AAA;17/07/2022;23;0.653;
AAA;17/07/2022;24;3.866;
AAA;18/07/2022;1;0.52;
AAA;18/07/2022;2;0.535;
AAA;18/07/2022;3;0.506;
AAA;18/07/2022;4;0.415;
AAA;18/07/2022;5;0.418;
AAA;18/07/2022;6;0.425;
AAA;18/07/2022;7;3.212;
AAA;18/07/2022;8;0.423;
AAA;18/07/2022;9;0.422;
AAA;18/07/2022;10;4.009;
AAA;18/07/2022;11;4.65;
AAA;18/07/2022;12;4.775;
AAA;18/07/2022;13;4.777;
AAA;18/07/2022;14;4.655;
AAA;18/07/2022;15;3.974;
AAA;18/07/2022;16;0.5;
AAA;18/07/2022;17;0.522;
AAA;18/07/2022;18;0.537;
AAA;18/07/2022;19;0.466;
AAA;18/07/2022;20;1.137;
AAA;18/07/2022;21;0.338;
AAA;18/07/2022;22;1.241;
AAA;18/07/2022;23;0.806;
AAA;18/07/2022;24;0.861;
AAA;19/07/2022;1;0.808;
AAA;19/07/2022;2;0.753;
AAA;19/07/2022;3;0.451;
AAA;19/07/2022;4;0.489;
AAA;19/07/2022;5;0.413;
AAA;19/07/2022;6;0.409;
AAA;19/07/2022;7;0.457;
AAA;19/07/2022;8;0.375;
AAA;19/07/2022;9;0.301;
AAA;19/07/2022;10;0.421;
AAA;19/07/2022;11;0.945;
AAA;19/07/2022;12;0.992;
AAA;19/07/2022;13;0.98;
AAA;19/07/2022;14;0.987;
AAA;19/07/2022;15;0.266;
AAA;19/07/2022;16;0.417;
AAA;19/07/2022;17;0.485;
AAA;19/07/2022;18;0.328;
AAA;19/07/2022;19;0.298;
AAA;19/07/2022;20;0.366;
AAA;19/07/2022;21;0.291;
AAA;19/07/2022;22;0.349;
AAA;19/07/2022;23;0.294;
AAA;19/07/2022;24;4.091;
AAA;20/07/2022;1;0.378;
AAA;20/07/2022;2;0.233;
AAA;20/07/2022;3;0.468;
AAA;20/07/2022;4;0.411;
AAA;20/07/2022;5;0.382;
AAA;20/07/2022;6;3.361;
AAA;20/07/2022;7;0.216;
AAA;20/07/2022;8;0.31;
AAA;20/07/2022;9;0.191;
AAA;20/07/2022;10;3.741;
AAA;20/07/2022;11;4.324;
AAA;20/07/2022;12;4.472;
AAA;20/07/2022;13;4.618;
AAA;20/07/2022;14;4.485;
AAA;20/07/2022;15;0.584;
AAA;20/07/2022;16;0.514;
AAA;20/07/2022;17;0.315;
AAA;20/07/2022;18;1.107;
AAA;20/07/2022;19;1.024;
AAA;20/07/2022;20;0.55;
AAA;20/07/2022;21;0.363;
AAA;20/07/2022;22;0.492;
AAA;20/07/2022;23;0.777;
AAA;20/07/2022;24;0.554;
AAA;21/07/2022;1;0.533;
AAA;21/07/2022;2;0.503;
AAA;21/07/2022;3;0.468;
AAA;21/07/2022;4;0.462;
AAA;21/07/2022;5;0.457;
AAA;21/07/2022;6;0.232;
AAA;21/07/2022;7;0.303;
AAA;21/07/2022;8;0.279;
AAA;21/07/2022;9;0.62;
AAA;21/07/2022;10;0.67;
AAA;21/07/2022;11;1.078;
AAA;21/07/2022;12;1.229;
AAA;21/07/2022;13;1.821;
AAA;21/07/2022;14;0.913;
AAA;21/07/2022;15;0.28;
AAA;21/07/2022;16;0.221;
AAA;21/07/2022;17;0.245;
AAA;21/07/2022;18;0.275;
AAA;21/07/2022;19;0.25;
AAA;21/07/2022;20;0.198;
AAA;21/07/2022;21;0.201;
AAA;21/07/2022;22;0.221;
AAA;21/07/2022;23;0.215;
AAA;21/07/2022;24;4.066;
AAA;22/07/2022;1;0.592;
AAA;22/07/2022;2;0.215;
AAA;22/07/2022;3;0.535;
AAA;22/07/2022;4;0.612;
AAA;22/07/2022;5;0.444;
AAA;22/07/2022;6;0.355;
AAA;22/07/2022;7;0.349;
AAA;22/07/2022;8;0.407;
AAA;22/07/2022;9;0.371;
AAA;22/07/2022;10;3.877;
AAA;22/07/2022;11;4.305;
AAA;22/07/2022;12;4.482;
AAA;22/07/2022;13;5.81;
AAA;22/07/2022;14;5.822;
AAA;22/07/2022;15;4.251;
AAA;22/07/2022;16;4.399;
AAA;22/07/2022;17;0.695;
AAA;22/07/2022;18;0.481;
AAA;22/07/2022;19;0.418;
AAA;22/07/2022;20;1.079;
AAA;22/07/2022;21;0.302;
AAA;22/07/2022;22;0.207;
AAA;22/07/2022;23;0.334;
AAA;22/07/2022;24;0.414;
AAA;23/07/2022;1;0.306;
AAA;23/07/2022;2;0.296;
AAA;23/07/2022;3;0.236;
AAA;23/07/2022;4;0.283;
AAA;23/07/2022;5;0.242;
AAA;23/07/2022;6;0.235;
AAA;23/07/2022;7;0.454;
AAA;23/07/2022;8;0.291;
AAA;23/07/2022;9;0.777;
AAA;23/07/2022;10;0.582;
AAA;23/07/2022;11;2.545;
AAA;23/07/2022;12;2.377;
AAA;23/07/2022;13;1.755;
AAA;23/07/2022;14;2.148;
AAA;23/07/2022;15;1.398;
AAA;23/07/2022;16;1.003;
AAA;23/07/2022;17;0.863;
AAA;23/07/2022;18;0.628;
AAA;23/07/2022;19;0.293;
AAA;23/07/2022;20;0.294;
AAA;23/07/2022;21;0.338;
AAA;23/07/2022;22;0.36;
AAA;23/07/2022;23;0.375;
AAA;23/07/2022;24;0.332;
AAA;24/07/2022;1;0.34;
AAA;24/07/2022;2;0.313;
AAA;24/07/2022;3;0.304;
AAA;24/07/2022;4;0.307;
AAA;24/07/2022;5;0.334;
AAA;24/07/2022;6;0.339;
AAA;24/07/2022;7;0.281;
AAA;24/07/2022;8;0.348;
AAA;24/07/2022;9;0.422;
AAA;24/07/2022;10;0.332;
AAA;24/07/2022;11;0.851;
AAA;24/07/2022;12;0.974;
AAA;24/07/2022;13;0.958;
AAA;24/07/2022;14;0.847;
AAA;24/07/2022;15;0.232;
AAA;24/07/2022;16;0.282;
AAA;24/07/2022;17;0.228;
AAA;24/07/2022;18;0.243;
AAA;24/07/2022;19;0.321;
AAA;24/07/2022;20;1.055;
AAA;24/07/2022;21;0.527;
AAA;24/07/2022;22;0.465;
AAA;24/07/2022;23;0.376;
AAA;24/07/2022;24;0.538;
AAA;25/07/2022;1;1.058;
AAA;25/07/2022;2;0.909;
AAA;25/07/2022;3;0.552;
AAA;25/07/2022;4;0.225;
AAA;25/07/2022;5;0.234;
AAA;25/07/2022;6;0.219;
AAA;25/07/2022;7;0.314;
AAA;25/07/2022;8;0.416;
AAA;25/07/2022;9;0.279;
AAA;25/07/2022;10;0.271;
AAA;25/07/2022;11;0.91;
AAA;25/07/2022;12;1.703;
AAA;25/07/2022;13;2.161;
AAA;25/07/2022;14;1.261;
AAA;25/07/2022;15;0.966;
AAA;25/07/2022;16;0.383;
AAA;25/07/2022;17;0.384;
AAA;25/07/2022;18;0.791;
AAA;25/07/2022;19;1.144;
AAA;25/07/2022;20;0.549;
AAA;25/07/2022;21;0.384;
AAA;25/07/2022;22;0.547;
AAA;25/07/2022;23;1.024;
AAA;25/07/2022;24;0.59;
AAA;26/07/2022;1;0.493;
AAA;26/07/2022;2;0.489;
AAA;26/07/2022;3;0.295;
AAA;26/07/2022;4;0.244;
AAA;26/07/2022;5;0.216;
AAA;26/07/2022;6;0.214;
AAA;26/07/2022;7;0.226;
AAA;26/07/2022;8;0.343;
AAA;26/07/2022;9;0.284;
AAA;26/07/2022;10;0.328;
AAA;26/07/2022;11;0.948;
AAA;26/07/2022;12;1.026;
AAA;26/07/2022;13;1.017;
AAA;26/07/2022;14;1.261;
AAA;26/07/2022;15;0.509;
AAA;26/07/2022;16;0.522;
AAA;26/07/2022;17;0.395;
AAA;26/07/2022;18;0.409;
AAA;26/07/2022;19;0.283;
AAA;26/07/2022;20;0.247;
AAA;26/07/2022;21;0.195;
AAA;26/07/2022;22;0.217;
AAA;26/07/2022;23;0.321;
AAA;26/07/2022;24;1.701;
AAA;27/07/2022;1;0.171;
AAA;27/07/2022;2;0.177;
AAA;27/07/2022;3;0.18;
AAA;27/07/2022;4;0.216;
AAA;27/07/2022;5;0.223;
AAA;27/07/2022;6;0.178;
AAA;27/07/2022;7;0.294;
AAA;27/07/2022;8;0.348;
AAA;27/07/2022;9;0.286;
AAA;27/07/2022;10;3.741;
AAA;27/07/2022;11;4.33;
AAA;27/07/2022;12;4.517;
AAA;27/07/2022;13;4.577;
AAA;27/07/2022;14;4.43;
AAA;27/07/2022;15;3.841;
AAA;27/07/2022;16;3.758;
AAA;27/07/2022;17;0.227;
AAA;27/07/2022;18;0.204;
AAA;27/07/2022;19;0.241;
AAA;27/07/2022;20;0.265;
AAA;27/07/2022;21;0.23;
AAA;27/07/2022;22;0.227;
AAA;27/07/2022;23;0.355;
AAA;27/07/2022;24;0.499;
AAA;28/07/2022;1;0.431;
AAA;28/07/2022;2;0.265;
AAA;28/07/2022;3;0.256;
AAA;28/07/2022;4;0.263;
AAA;28/07/2022;5;0.272;
AAA;28/07/2022;6;0.335;
AAA;28/07/2022;7;0.372;
AAA;28/07/2022;8;0.236;
AAA;28/07/2022;9;0.275;
AAA;28/07/2022;10;0.32;
AAA;28/07/2022;11;0.806;
AAA;28/07/2022;12;1.03;
AAA;28/07/2022;13;1.334;
AAA;28/07/2022;14;1.42;
AAA;28/07/2022;15;0.327;
AAA;28/07/2022;16;0.586;
AAA;28/07/2022;17;0.317;
AAA;28/07/2022;18;0.336;
AAA;28/07/2022;19;0.305;
AAA;28/07/2022;20;0.181;
AAA;28/07/2022;21;0.243;
AAA;28/07/2022;22;0.503;
AAA;28/07/2022;23;0.465;
AAA;28/07/2022;24;0.499;
AAA;29/07/2022;1;0.244;
AAA;29/07/2022;2;0.268;
AAA;29/07/2022;3;0.277;
AAA;29/07/2022;4;0.247;
AAA;29/07/2022;5;0.287;
AAA;29/07/2022;6;0.202;
AAA;29/07/2022;7;0.299;
AAA;29/07/2022;8;0.347;
AAA;29/07/2022;9;0.99;
AAA;29/07/2022;10;0.942;
AAA;29/07/2022;11;0.977;
AAA;29/07/2022;12;0.956;
AAA;29/07/2022;13;0.963;
AAA;29/07/2022;14;1.386;
AAA;29/07/2022;15;2.423;
AAA;29/07/2022;16;1.325;
AAA;29/07/2022;17;0.827;
AAA;29/07/2022;18;1.026;
AAA;29/07/2022;19;0.91;
AAA;29/07/2022;20;0.401;
AAA;29/07/2022;21;0.491;
AAA;29/07/2022;22;0.37;
AAA;29/07/2022;23;0.477;
AAA;29/07/2022;24;0.483;
AAA;30/07/2022;1;0.322;
AAA;30/07/2022;2;0.26;
AAA;30/07/2022;3;0.242;
AAA;30/07/2022;4;0.268;
AAA;30/07/2022;5;0.243;
AAA;30/07/2022;6;0.239;
AAA;30/07/2022;7;0.305;
AAA;30/07/2022;8;0.228;
AAA;30/07/2022;9;1.222;
AAA;30/07/2022;10;1.588;
AAA;30/07/2022;11;1.113;
AAA;30/07/2022;12;1.008;
AAA;30/07/2022;13;2.479;
AAA;30/07/2022;14;4.567;
AAA;30/07/2022;15;4.187;
AAA;30/07/2022;16;3.733;
AAA;30/07/2022;17;3.723;
AAA;30/07/2022;18;3.756;
AAA;30/07/2022;19;3.659;
AAA;30/07/2022;20;3.856;
AAA;30/07/2022;21;3.828;
AAA;30/07/2022;22;3.808;
AAA;30/07/2022;23;3.9;
AAA;30/07/2022;24;3.791;
AAA;31/07/2022;1;2.857;
AAA;31/07/2022;2;0.273;
AAA;31/07/2022;3;0.347;
AAA;31/07/2022;4;0.285;
AAA;31/07/2022;5;0.407;
AAA;31/07/2022;6;0.265;
AAA;31/07/2022;7;0.209;
AAA;31/07/2022;8;0.263;
AAA;31/07/2022;9;0.255;
AAA;31/07/2022;10;0.253;
AAA;31/07/2022;11;1.102;
AAA;31/07/2022;12;1.075;
AAA;31/07/2022;13;2.074;
AAA;31/07/2022;14;2.136;
AAA;31/07/2022;15;0.973;
AAA;31/07/2022;16;1.058;
AAA;31/07/2022;17;0.604;
AAA;31/07/2022;18;0.22;
AAA;31/07/2022;19;0.212;
AAA;31/07/2022;20;0.194;
AAA;31/07/2022;21;0.207;
AAA;31/07/2022;22;0.416;
AAA;31/07/2022;23;0.601;
AAA;31/07/2022;24;0.558;
AAA;01/08/2022;1;0.517;
AAA;01/08/2022;2;0.491;
AAA;01/08/2022;3;0.488;
AAA;01/08/2022;4;0.394;
AAA;01/08/2022;5;0.207;
AAA;01/08/2022;6;0.233;
AAA;01/08/2022;7;0.204;
AAA;01/08/2022;8;0.264;
AAA;01/08/2022;9;0.247;
AAA;01/08/2022;10;0.305;
AAA;01/08/2022;11;0.85;
AAA;01/08/2022;12;1.031;
AAA;01/08/2022;13;1.124;
AAA;01/08/2022;14;1.144;
AAA;01/08/2022;15;0.41;
AAA;01/08/2022;16;0.303;
AAA;01/08/2022;17;0.312;
AAA;01/08/2022;18;0.321;
AAA;01/08/2022;19;0.317;
AAA;01/08/2022;20;0.598;
AAA;01/08/2022;21;0.321;
AAA;01/08/2022;22;0.532;
AAA;01/08/2022;23;0.626;
AAA;01/08/2022;24;0.484;
AAA;02/08/2022;1;0.238;
AAA;02/08/2022;2;0.238;
AAA;02/08/2022;3;0.272;
AAA;02/08/2022;4;0.318;
AAA;02/08/2022;5;0.264;
AAA;02/08/2022;6;0.262;
AAA;02/08/2022;7;0.248;
AAA;02/08/2022;8;0.305;
AAA;02/08/2022;9;0.533;
AAA;02/08/2022;10;0.936;
AAA;02/08/2022;11;1.005;
AAA;02/08/2022;12;1.175;
AAA;02/08/2022;13;1.359;
AAA;02/08/2022;14;1.316;
AAA;02/08/2022;15;1.491;
AAA;02/08/2022;16;1.164;
AAA;02/08/2022;17;0.937;
AAA;02/08/2022;18;0.255;
AAA;02/08/2022;19;0.247;
AAA;02/08/2022;20;0.822;
AAA;02/08/2022;21;0.389;
AAA;02/08/2022;22;0.466;
AAA;02/08/2022;23;0.754;
AAA;02/08/2022;24;0.426;
AAA;03/08/2022;1;0.29;
AAA;03/08/2022;2;0.298;
AAA;03/08/2022;3;0.291;
AAA;03/08/2022;4;0.325;
AAA;03/08/2022;5;0.541;
AAA;03/08/2022;6;0.507;
AAA;03/08/2022;7;0.407;
AAA;03/08/2022;8;0.64;
AAA;03/08/2022;9;1.081;
AAA;03/08/2022;10;1.019;
AAA;03/08/2022;11;0.981;
AAA;03/08/2022;12;0.999;
AAA;03/08/2022;13;1.011;
AAA;03/08/2022;14;0.993;
AAA;03/08/2022;15;1.509;
AAA;03/08/2022;16;1.284;
AAA;03/08/2022;17;1.792;
AAA;03/08/2022;18;0.77;
AAA;03/08/2022;19;0.288;
AAA;03/08/2022;20;0.451;
AAA;03/08/2022;21;0.385;
AAA;03/08/2022;22;0.431;
AAA;03/08/2022;23;0.364;
AAA;03/08/2022;24;0.649;
AAA;04/08/2022;1;0.577;
AAA;04/08/2022;2;0.559;
AAA;04/08/2022;3;0.517;
AAA;04/08/2022;4;0.455;
AAA;04/08/2022;5;0.343;
AAA;04/08/2022;6;0.293;
AAA;04/08/2022;7;0.361;
AAA;04/08/2022;8;0.348;
AAA;04/08/2022;9;0.433;
AAA;04/08/2022;10;0.33;
AAA;04/08/2022;11;0.994;
AAA;04/08/2022;12;1.042;
AAA;04/08/2022;13;2.043;
AAA;04/08/2022;14;1.197;
AAA;04/08/2022;15;0.403;
AAA;04/08/2022;16;0.803;
AAA;04/08/2022;17;0.478;
AAA;04/08/2022;18;0.707;
AAA;04/08/2022;19;0.354;
AAA;04/08/2022;20;0.673;
AAA;04/08/2022;21;0.429;
AAA;04/08/2022;22;0.437;
AAA;04/08/2022;23;0.576;
AAA;04/08/2022;24;3.886;
AAA;05/08/2022;1;0.353;
AAA;05/08/2022;2;0.323;
AAA;05/08/2022;3;0.305;
AAA;05/08/2022;4;0.33;
AAA;05/08/2022;5;0.28;
AAA;05/08/2022;6;0.263;
AAA;05/08/2022;7;0.274;
AAA;05/08/2022;8;0.811;
AAA;05/08/2022;9;1.939;
AAA;05/08/2022;10;3.869;
AAA;05/08/2022;11;4.548;
AAA;05/08/2022;12;5.225;
AAA;05/08/2022;13;4.957;
AAA;05/08/2022;14;4.908;
AAA;05/08/2022;15;3.829;
AAA;05/08/2022;16;3.826;
AAA;05/08/2022;17;0.306;
AAA;05/08/2022;18;0.261;
AAA;05/08/2022;19;0.335;
AAA;05/08/2022;20;0.362;
AAA;05/08/2022;21;0.341;
AAA;05/08/2022;22;0.418;
AAA;05/08/2022;23;0.481;
AAA;05/08/2022;24;0.328;
AAA;06/08/2022;1;0.293;
AAA;06/08/2022;2;0.305;
AAA;06/08/2022;3;0.294;
AAA;06/08/2022;4;0.291;
AAA;06/08/2022;5;0.293;
AAA;06/08/2022;6;0.262;
AAA;06/08/2022;7;0.379;
AAA;06/08/2022;8;0.464;
AAA;06/08/2022;9;1.558;
AAA;06/08/2022;10;0.54;
AAA;06/08/2022;11;3.123;
AAA;06/08/2022;12;4.608;
AAA;06/08/2022;13;1.894;
AAA;06/08/2022;14;1.554;
AAA;06/08/2022;15;0.478;
AAA;06/08/2022;16;0.343;
AAA;06/08/2022;17;0.351;
AAA;06/08/2022;18;1.015;
AAA;06/08/2022;19;1.07;
AAA;06/08/2022;20;0.689;
AAA;06/08/2022;21;0.294;
AAA;06/08/2022;22;0.451;
AAA;06/08/2022;23;0.536;
AAA;06/08/2022;24;3.722;
AAA;07/08/2022;1;0.339;
AAA;07/08/2022;2;0.334;
AAA;07/08/2022;3;0.365;
AAA;07/08/2022;4;0.358;
AAA;07/08/2022;5;2.186;
AAA;07/08/2022;6;0.295;
AAA;07/08/2022;7;0.286;
AAA;07/08/2022;8;0.287;
AAA;07/08/2022;9;0.383;
AAA;07/08/2022;10;4.011;
AAA;07/08/2022;11;4.733;
AAA;07/08/2022;12;4.616;
AAA;07/08/2022;13;4.769;
AAA;07/08/2022;14;1.047;
AAA;07/08/2022;15;1.245;
AAA;07/08/2022;16;1.527;
AAA;07/08/2022;17;1.204;
AAA;07/08/2022;18;0.999;
AAA;07/08/2022;19;0.618;
AAA;07/08/2022;20;0.805;
AAA;07/08/2022;21;0.589;
AAA;07/08/2022;22;0.395;
AAA;07/08/2022;23;0.669;
AAA;07/08/2022;24;0.6;
AAA;08/08/2022;1;0.606;
AAA;08/08/2022;2;0.484;
AAA;08/08/2022;3;0.408;
AAA;08/08/2022;4;0.258;
AAA;08/08/2022;5;0.23;
AAA;08/08/2022;6;0.273;
