CUPS;Fecha;Hora;2.0TD;3.0TD;P3.0TDVE;
REE;20/06/2025;18;0.000112959;0.000134071;0.000170783;
REE;20/06/2025;19;0.000112802;0.00013053;0.000166314;
REE;20/06/2025;20;0.000112959;0.00012966;0.000184407;
REE;20/06/2025;21;0.000115284;0.000127373;0.000170592;
REE;20/06/2025;22;0.000122762;0.000124232;0.00014238;
REE;20/06/2025;23;0.00012691;0.000127854;0.000122263;
REE;20/06/2025;24;0.000114185;0.000116336;1.03E-04;
REE;21/06/2025;1;9.99E-05;1.04E-04;7.78E-05;
REE;21/06/2025;2;8.70E-05;9.40E-05;5.67E-05;
REE;21/06/2025;3;7.76E-05;8.88E-05;5.38E-05;
REE;21/06/2025;4;7.21E-05;8.58E-05;4.12E-05;
REE;21/06/2025;5;6.92E-05;8.45E-05;3.57E-05;
REE;21/06/2025;6;6.82E-05;8.50E-05;3.59E-05;
REE;21/06/2025;7;6.72E-05;8.28E-05;3.14E-05;
REE;21/06/2025;8;6.85E-05;8.01686E-05;4.97E-05;
REE;21/06/2025;9;8.13E-05;8.96447E-05;6.92E-05;
REE;21/06/2025;10;9.79E-05;0.00010232;9.86E-05;
REE;21/06/2025;11;0.000109723;0.000115656;0.00013032;
REE;21/06/2025;12;0.000114624;0.000122951;0.000142119;
REE;21/06/2025;13;0.000119432;0.000127842;0.000154814;
REE;21/06/2025;14;0.000129172;0.000127999;0.000173068;
REE;21/06/2025;15;0.000130398;0.000122193;0.000154423;
REE;21/06/2025;16;0.000117672;0.000117597;0.000142878;
REE;21/06/2025;17;0.000109126;0.00011209;0.000135288;
REE;21/06/2025;18;0.000106141;0.000109097;0.000122209;
REE;21/06/2025;19;0.000106141;0.000109234;0.000123543;
REE;21/06/2025;20;0.000106675;0.000113536;0.000134598;
REE;21/06/2025;21;0.000110257;0.000118459;0.000128304;
REE;21/06/2025;22;0.000118678;0.000120391;0.000138493;
REE;21/06/2025;23;0.000123579;0.000125957;0.000127016;
REE;21/06/2025;24;0.000112142;0.000115749;9.70637E-05;
REE;22/06/2025;1;9.95737E-05;0.000103269;8.76E-05;
REE;22/06/2025;2;8.72E-05;9.28E-05;5.48E-05;
REE;22/06/2025;3;7.78E-05;8.73E-05;4.83E-05;
REE;22/06/2025;4;7.22E-05;8.43E-05;5.28E-05;
REE;22/06/2025;5;6.90E-05;8.28E-05;4.67E-05;
REE;22/06/2025;6;6.76E-05;8.27E-05;3.52E-05;
REE;22/06/2025;7;6.58E-05;7.89E-05;3.51E-05;
REE;22/06/2025;8;6.49E-05;7.26E-05;4.33E-05;
REE;22/06/2025;9;7.49E-05;7.74E-05;6.04E-05;
REE;22/06/2025;10;9.09E-05;8.50269E-05;8.15E-05;
REE;22/06/2025;11;0.000104947;9.27605E-05;0.000122462;
REE;22/06/2025;12;0.000112519;9.96521E-05;0.000144005;
REE;22/06/2025;13;0.000117861;0.000105719;0.000156516;
REE;22/06/2025;14;0.000126816;0.00010856;0.000147186;
REE;22/06/2025;15;0.000127664;0.000108233;0.0001453;
REE;22/06/2025;16;0.000113996;0.00010465;0.00014113;
REE;22/06/2025;17;0.000105638;9.88997E-05;0.000143215;
REE;22/06/2025;18;0.000103344;9.41729E-05;1.30E-04;
REE;22/06/2025;19;0.000104884;9.34793E-05;1.24E-04;
REE;22/06/2025;20;0.000108277;9.69531E-05;0.000148428;
REE;22/06/2025;21;0.000116195;0.000100438;0.000131003;
REE;22/06/2025;22;0.000127099;0.000103674;0.000127162;
REE;22/06/2025;23;0.000129518;0.00011028;9.93176E-05;
REE;22/06/2025;24;0.000113305;0.000100665;9.49E-05;
REE;23/06/2025;1;9.60E-05;9.18671E-05;8.72E-05;
REE;23/06/2025;2;8.24E-05;8.59E-05;5.53E-05;
REE;23/06/2025;3;7.39E-05;8.27E-05;4.30E-05;
REE;23/06/2025;4;6.96E-05;8.14E-05;3.64E-05;
REE;23/06/2025;5;6.75E-05;8.13E-05;3.26E-05;
REE;23/06/2025;6;6.80E-05;8.35E-05;3.48E-05;
REE;23/06/2025;7;7.10E-05;8.78E-05;2.69E-05;
REE;23/06/2025;8;7.91E-05;9.91E-05;5.44E-05;
REE;23/06/2025;9;8.97E-05;1.23E-04;9.03E-05;
REE;23/06/2025;10;9.64E-05;1.42E-04;1.04E-04;
REE;23/06/2025;11;0.000102017;1.52E-04;0.00012908;
REE;23/06/2025;12;0.000105455;0.000156719;0.000149951;
REE;23/06/2025;13;0.000111378;0.000160639;0.000143996;
REE;23/06/2025;14;0.00012193;0.000157388;0.000138639;
REE;23/06/2025;15;0.000124993;0.000145407;0.000158115;
REE;23/06/2025;16;0.000116279;0.000138614;0.000134594;
REE;23/06/2025;17;0.000110663;0.000137448;0.000132427;
REE;23/06/2025;18;0.00011022;1.37E-04;0.00013388;
REE;23/06/2025;19;0.000111105;1.31E-04;0.000142019;
REE;23/06/2025;20;0.000114339;0.000125091;0.000152293;
REE;23/06/2025;21;0.000123019;0.000117513;0.000123972;
REE;23/06/2025;22;0.000133742;0.000110965;0.000119147;
REE;23/06/2025;23;0.000133912;0.000111783;8.88E-05;
REE;23/06/2025;24;0.000115156;0.000100706;7.37171E-05;
REE;24/06/2025;1;9.72E-05;9.51E-05;5.66E-05;
REE;24/06/2025;2;8.32E-05;8.90E-05;4.35E-05;
REE;24/06/2025;3;7.48E-05;8.57E-05;4.41E-05;
REE;24/06/2025;4;7.04E-05;8.42E-05;2.95E-05;
REE;24/06/2025;5;6.83E-05;8.39E-05;3.14E-05;
REE;24/06/2025;6;6.88E-05;8.63E-05;3.60E-05;
REE;24/06/2025;7;7.22E-05;9.09E-05;3.03E-05;
REE;24/06/2025;8;8.10E-05;0.000102619;5.19E-05;
REE;24/06/2025;9;9.18E-05;0.00012666;7.39E-05;
REE;24/06/2025;10;9.79E-05;0.000145398;1.11E-04;
REE;24/06/2025;11;1.03E-04;0.000156565;0.000134294;
REE;24/06/2025;12;0.000106413;0.000162007;0.000142001;
REE;24/06/2025;13;0.00011254;0.000166613;0.000141615;
REE;24/06/2025;14;0.000122993;0.000163835;0.000142288;
REE;24/06/2025;15;0.000125695;0.000151751;0.000151492;
REE;24/06/2025;16;0.000117211;0.000144936;0.000143384;
REE;24/06/2025;17;0.000112037;0.000143104;0.00013595;
REE;24/06/2025;18;0.000111629;0.000141975;0.000141523;
REE;24/06/2025;19;0.000112257;0.000135653;0.000138265;
REE;24/06/2025;20;0.000114719;0.000130354;0.000156447;
REE;24/06/2025;21;0.000122071;0.000123594;0.000147792;
REE;24/06/2025;22;0.000131937;0.000117064;0.000125986;
REE;24/06/2025;23;0.000132817;0.000117682;1.08E-04;
REE;24/06/2025;24;0.0001152;0.000105159;8.47E-05;
REE;25/06/2025;1;9.72E-05;9.51E-05;5.66E-05;
REE;25/06/2025;2;8.32E-05;8.90E-05;4.35E-05;
REE;25/06/2025;3;7.48E-05;8.57E-05;4.41E-05;
REE;25/06/2025;4;7.04E-05;8.42E-05;2.95E-05;
REE;25/06/2025;5;6.83E-05;8.39E-05;3.14E-05;
REE;25/06/2025;6;6.88E-05;8.63E-05;3.60E-05;
REE;25/06/2025;7;7.22E-05;9.09E-05;3.03E-05;
REE;25/06/2025;8;8.10E-05;0.000102619;5.19E-05;
REE;25/06/2025;9;9.18E-05;0.00012666;7.39E-05;
REE;25/06/2025;10;9.79E-05;0.000145398;1.11E-04;
REE;25/06/2025;11;0.00010302;0.000156565;0.000134294;
REE;25/06/2025;12;0.000106413;0.000162007;0.000142001;
REE;25/06/2025;13;0.00011254;0.000166613;0.000141615;
REE;25/06/2025;14;0.000122993;0.000163835;0.000142288;
REE;25/06/2025;15;0.000125695;0.000151751;0.000151492;
REE;25/06/2025;16;0.000117211;0.000144936;0.000143384;
REE;25/06/2025;17;0.000112037;0.000143104;0.00013595;
REE;25/06/2025;18;0.000111629;0.000141975;0.000141523;
REE;25/06/2025;19;0.000112257;0.000135653;0.000138265;
REE;25/06/2025;20;0.000114719;0.000130354;0.000156447;
REE;25/06/2025;21;0.000122071;0.000123594;0.000147792;
REE;25/06/2025;22;0.000131937;0.000117064;0.000125986;
REE;25/06/2025;23;0.000132817;0.000117682;0.000108484;
REE;25/06/2025;24;0.0001152;0.000105159;8.47E-05;
REE;26/06/2025;1;9.72E-05;9.51E-05;5.66E-05;
REE;26/06/2025;2;8.32E-05;8.90E-05;4.35E-05;
REE;26/06/2025;3;7.48E-05;8.57E-05;4.41E-05;
REE;26/06/2025;4;7.04E-05;8.42E-05;2.95E-05;
REE;26/06/2025;5;6.83E-05;8.39E-05;3.14E-05;
REE;26/06/2025;6;6.88E-05;8.63E-05;3.60E-05;
REE;26/06/2025;7;7.22E-05;9.09E-05;3.03E-05;
REE;26/06/2025;8;8.10E-05;0.000102619;5.19E-05;
REE;26/06/2025;9;9.18E-05;0.00012666;7.39E-05;
REE;26/06/2025;10;9.79E-05;0.000145398;1.11E-04;
REE;26/06/2025;11;0.00010302;0.000156565;0.000134294;
REE;26/06/2025;12;0.000106413;0.000162007;0.000142001;
REE;26/06/2025;13;0.00011254;0.000166613;0.000141615;
REE;26/06/2025;14;0.000122993;0.000163835;0.000142288;
REE;26/06/2025;15;0.000125695;0.000151751;0.000151492;
REE;26/06/2025;16;0.000117211;0.000144936;0.000143384;
REE;26/06/2025;17;0.000112037;0.000143104;0.00013595;
REE;26/06/2025;18;0.000111629;0.000141975;0.000141523;
REE;26/06/2025;19;0.000112257;0.000135653;0.000138265;
REE;26/06/2025;20;0.000114719;0.000130354;0.000156447;
REE;26/06/2025;21;0.000122071;0.000123594;0.000147792;
REE;26/06/2025;22;0.000131937;0.000117064;0.000125986;
REE;26/06/2025;23;0.000132817;0.000117682;0.000108484;
REE;26/06/2025;24;0.0001152;0.000105159;8.47E-05;
REE;27/06/2025;1;9.75E-05;9.70E-05;5.99E-05;
REE;27/06/2025;2;8.38E-05;8.99E-05;4.70E-05;
REE;27/06/2025;3;7.52E-05;8.63E-05;4.38E-05;
REE;27/06/2025;4;7.06E-05;8.44E-05;5.42E-05;
REE;27/06/2025;5;6.85E-05;8.41E-05;3.07E-05;
REE;27/06/2025;6;6.89E-05;8.64E-05;3.13E-05;
REE;27/06/2025;7;7.20E-05;9.06E-05;4.50E-05;
REE;27/06/2025;8;8.05E-05;0.000101974;6.06E-05;
REE;27/06/2025;9;9.17E-05;0.000125185;8.74E-05;
REE;27/06/2025;10;9.86E-05;0.000143276;1.10E-04;
REE;27/06/2025;11;0.000104287;0.000154567;0.000150169;
REE;27/06/2025;12;0.000107806;0.000160785;0.000141789;
REE;27/06/2025;13;0.000113776;0.000166113;0.000151495;
REE;27/06/2025;14;0.000123705;0.000163562;0.000152361;
REE;27/06/2025;15;0.000126784;0.000150031;0.000150184;
REE;27/06/2025;16;0.000119243;0.00013983;0.000165486;
REE;27/06/2025;17;0.000113965;0.000135858;0.000188362;
REE;27/06/2025;18;0.000112959;0.000134071;0.000170783;
REE;27/06/2025;19;0.000112802;0.00013053;0.000166314;
REE;27/06/2025;20;0.000112959;0.00012966;0.000184407;
REE;27/06/2025;21;0.000115284;0.000127373;0.000170592;
REE;27/06/2025;22;0.000122762;0.000124232;0.00014238;
REE;27/06/2025;23;0.00012691;0.000127854;0.000122263;
REE;27/06/2025;24;0.000114185;0.000116336;1.03E-04;
REE;28/06/2025;1;9.99E-05;1.04E-04;7.78E-05;
REE;28/06/2025;2;8.70E-05;9.40E-05;5.67E-05;
REE;28/06/2025;3;7.76E-05;8.88E-05;5.38E-05;
REE;28/06/2025;4;7.21E-05;8.58E-05;4.12E-05;
REE;28/06/2025;5;6.92E-05;8.45E-05;3.57E-05;
REE;28/06/2025;6;6.82E-05;8.50E-05;3.59E-05;
REE;28/06/2025;7;6.72E-05;8.28E-05;3.14E-05;
REE;28/06/2025;8;6.85E-05;8.01686E-05;4.97E-05;
REE;28/06/2025;9;8.13E-05;8.96447E-05;6.92E-05;
REE;28/06/2025;10;9.79E-05;0.00010232;9.86E-05;
REE;28/06/2025;11;0.000109723;0.000115656;0.00013032;
REE;28/06/2025;12;0.000114624;0.000122951;0.000142119;
REE;28/06/2025;13;0.000119432;0.000127842;0.000154814;
REE;28/06/2025;14;0.000129172;0.000127999;0.000173068;
REE;28/06/2025;15;0.000130398;0.000122193;0.000154423;
REE;28/06/2025;16;0.000117672;0.000117597;0.000142878;
REE;28/06/2025;17;0.000109126;0.00011209;0.000135288;
REE;28/06/2025;18;0.000106141;0.000109097;0.000122209;
REE;28/06/2025;19;0.000106141;0.000109234;0.000123543;
REE;28/06/2025;20;0.000106675;0.000113536;0.000134598;
REE;28/06/2025;21;0.000110257;0.000118459;0.000128304;
REE;28/06/2025;22;0.000118678;0.000120391;0.000138493;
REE;28/06/2025;23;0.000123579;0.000125957;0.000127016;
REE;28/06/2025;24;0.000112142;0.000115749;9.70637E-05;
REE;29/06/2025;1;9.95737E-05;0.000103269;8.76E-05;
REE;29/06/2025;2;8.72E-05;9.28E-05;5.48E-05;
REE;29/06/2025;3;7.78E-05;8.73E-05;4.83E-05;
REE;29/06/2025;4;7.22E-05;8.43E-05;5.28E-05;
REE;29/06/2025;5;6.90E-05;8.28E-05;4.67E-05;
REE;29/06/2025;6;6.76E-05;8.27E-05;3.52E-05;
REE;29/06/2025;7;6.58E-05;7.89E-05;3.51E-05;
REE;29/06/2025;8;6.49E-05;7.26E-05;4.33E-05;
REE;29/06/2025;9;7.49E-05;7.74E-05;6.04E-05;
REE;29/06/2025;10;9.09E-05;8.50269E-05;8.15E-05;
REE;29/06/2025;11;0.000104947;9.27605E-05;0.000122462;
REE;29/06/2025;12;0.000112519;9.96521E-05;0.000144005;
REE;29/06/2025;13;0.000117861;0.000105719;0.000156516;
REE;29/06/2025;14;0.000126816;0.00010856;0.000147186;
REE;29/06/2025;15;0.000127664;0.000108233;0.0001453;
REE;29/06/2025;16;0.000113996;0.00010465;0.00014113;
REE;29/06/2025;17;0.000105638;9.88997E-05;0.000143215;
REE;29/06/2025;18;0.000103344;9.41729E-05;1.30E-04;
REE;29/06/2025;19;0.000104884;9.34793E-05;1.24E-04;
REE;29/06/2025;20;0.000108277;9.69531E-05;0.000148428;
REE;29/06/2025;21;0.000116195;0.000100438;0.000131003;
REE;29/06/2025;22;0.000127099;0.000103674;0.000127162;
REE;29/06/2025;23;0.000129518;0.00011028;9.93176E-05;
REE;29/06/2025;24;0.000113305;0.000100665;9.49E-05;
REE;30/06/2025;1;9.60E-05;9.18671E-05;8.72E-05;
REE;30/06/2025;2;8.24E-05;8.59E-05;5.53E-05;
REE;30/06/2025;3;7.39E-05;8.27E-05;4.30E-05;
REE;30/06/2025;4;6.96E-05;8.14E-05;3.64E-05;
REE;30/06/2025;5;6.75E-05;8.13E-05;3.26E-05;
REE;30/06/2025;6;6.80E-05;8.35E-05;3.48E-05;
REE;30/06/2025;7;7.10E-05;8.78E-05;2.69E-05;
REE;30/06/2025;8;7.91E-05;9.91E-05;5.44E-05;
REE;30/06/2025;9;8.97E-05;1.23E-04;9.03E-05;
REE;30/06/2025;10;9.64E-05;1.42E-04;1.04E-04;
REE;30/06/2025;11;0.000102017;1.52E-04;0.00012908;
REE;30/06/2025;12;0.000105455;0.000156719;0.000149951;
REE;30/06/2025;13;0.000111378;0.000160639;0.000143996;
REE;30/06/2025;14;0.00012193;0.000157388;0.000138639;
REE;30/06/2025;15;0.000124993;0.000145407;0.000158115;
REE;30/06/2025;16;0.000116279;0.000138614;0.000134594;
REE;30/06/2025;17;0.000110663;0.000137448;0.000132427;
REE;30/06/2025;18;0.00011022;1.37E-04;0.00013388;
REE;30/06/2025;19;0.000111105;1.31E-04;0.000142019;
REE;30/06/2025;20;0.000114339;0.000125091;0.000152293;
REE;30/06/2025;21;0.000123019;0.000117513;0.000123972;
REE;30/06/2025;22;0.000133742;0.000110965;0.000119147;
REE;30/06/2025;23;0.000133912;0.000111783;8.88E-05;
REE;30/06/2025;24;0.000115156;0.000100706;7.37171E-05;
REE;01/07/2025;1;0.000125972;0.000110266;6.46E-05;
REE;01/07/2025;2;0.000108826;1.02E-04;4.98E-05;
REE;01/07/2025;3;9.76E-05;9.78E-05;3.84E-05;
REE;01/07/2025;4;9.10E-05;9.55E-05;2.96E-05;
REE;01/07/2025;5;8.70E-05;9.47E-05;2.59E-05;
REE;01/07/2025;6;8.54E-05;9.73E-05;2.37E-05;
REE;01/07/2025;7;8.63E-05;0.000105682;3.34E-05;
REE;01/07/2025;8;8.95E-05;0.000118146;6.12E-05;
REE;01/07/2025;9;9.95E-05;0.000145671;1.02E-04;
REE;01/07/2025;10;0.000111105;0.000166682;0.000143032;
REE;01/07/2025;11;0.000121124;0.000181578;0.000167294;
REE;01/07/2025;12;0.000128207;0.000189357;0.000182008;
REE;01/07/2025;13;0.000137688;0.000195204;0.000188105;
REE;01/07/2025;14;0.000151716;0.000193267;0.000185661;
REE;01/07/2025;15;0.000160832;0.000178351;0.000191677;
REE;01/07/2025;16;0.000158574;0.000166549;0.000190101;
REE;01/07/2025;17;0.000154973;0.000161928;0.000179348;
REE;01/07/2025;18;0.00015363;0.000160039;0.000187644;
REE;01/07/2025;19;0.000151834;0.000155355;0.000200736;
REE;01/07/2025;20;0.000149771;0.000151705;0.000208586;
REE;01/07/2025;21;0.000150813;0.000145337;0.000199876;
REE;01/07/2025;22;0.000158983;0.000139231;0.000172665;
REE;01/07/2025;23;0.000163046;0.000138264;0.000131497;
REE;01/07/2025;24;0.000146643;0.000123868;9.48E-05;
REE;02/07/2025;1;0.000125972;0.000110266;6.46E-05;
REE;02/07/2025;2;0.000108826;0.000102203;4.98E-05;
REE;02/07/2025;3;9.76E-05;9.78E-05;3.84E-05;
REE;02/07/2025;4;9.10E-05;9.55E-05;2.96E-05;
REE;02/07/2025;5;8.70E-05;9.47E-05;2.59E-05;
REE;02/07/2025;6;8.54E-05;9.73E-05;2.37E-05;
REE;02/07/2025;7;8.63E-05;0.000105682;3.34E-05;
REE;02/07/2025;8;8.95E-05;0.000118146;6.12E-05;
REE;02/07/2025;9;9.95E-05;0.000145671;1.02E-04;
REE;02/07/2025;10;0.000111105;0.000166682;0.000143032;
REE;02/07/2025;11;0.000121124;0.000181578;0.000167294;
REE;02/07/2025;12;0.000128207;0.000189357;0.000182008;
REE;02/07/2025;13;0.000137688;0.000195204;0.000188105;
REE;02/07/2025;14;0.000151716;0.000193267;0.000185661;
REE;02/07/2025;15;0.000160832;0.000178351;0.000191677;
REE;02/07/2025;16;0.000158574;0.000166549;0.000190101;
REE;02/07/2025;17;0.000154973;0.000161928;0.000179348;
REE;02/07/2025;18;0.00015363;0.000160039;0.000187644;
REE;02/07/2025;19;0.000151834;0.000155355;0.000200736;
REE;02/07/2025;20;0.000149771;0.000151705;0.000208586;
REE;02/07/2025;21;0.000150813;0.000145337;0.000199876;
REE;02/07/2025;22;0.000158983;0.000139231;0.000172665;
REE;02/07/2025;23;0.000163046;0.000138264;0.000131497;
REE;02/07/2025;24;0.000146643;0.000123868;9.48421E-05;
REE;03/07/2025;1;0.000125972;0.000110266;6.46E-05;
REE;03/07/2025;2;0.000108826;0.000102203;4.98E-05;
REE;03/07/2025;3;9.76E-05;9.78E-05;3.84E-05;
REE;03/07/2025;4;9.10E-05;9.55E-05;2.96E-05;
REE;03/07/2025;5;8.70E-05;9.47E-05;2.59E-05;
REE;03/07/2025;6;8.54E-05;9.73E-05;2.37E-05;
REE;03/07/2025;7;8.63E-05;0.000105682;3.34E-05;
REE;03/07/2025;8;8.95E-05;0.000118146;6.12E-05;
REE;03/07/2025;9;9.95E-05;0.000145671;1.02E-04;
REE;03/07/2025;10;0.000111105;0.000166682;0.000143032;
REE;03/07/2025;11;0.000121124;0.000181578;0.000167294;
REE;03/07/2025;12;0.000128207;0.000189357;0.000182008;
REE;03/07/2025;13;0.000137688;0.000195204;0.000188105;
REE;03/07/2025;14;0.000151716;0.000193267;0.000185661;
REE;03/07/2025;15;0.000160832;0.000178351;0.000191677;
REE;03/07/2025;16;0.000158574;0.000166549;0.000190101;
REE;03/07/2025;17;0.000154973;0.000161928;0.000179348;
REE;03/07/2025;18;0.00015363;0.000160039;0.000187644;
REE;03/07/2025;19;0.000151834;0.000155355;0.000200736;
REE;03/07/2025;20;0.000149771;0.000151705;0.000208586;
REE;03/07/2025;21;0.000150813;0.000145337;0.000199876;
REE;03/07/2025;22;0.000158983;0.000139231;0.000172665;
REE;03/07/2025;23;0.000163046;0.000138264;0.000131497;
REE;03/07/2025;24;0.000146643;0.000123868;9.48421E-05;
REE;04/07/2025;1;0.000125213;0.000113058;7.47E-05;
REE;04/07/2025;2;0.000108717;0.000103943;5.53E-05;
REE;04/07/2025;3;9.74E-05;9.90E-05;4.92E-05;
REE;04/07/2025;4;9.07E-05;9.65E-05;3.83E-05;
REE;04/07/2025;5;8.67E-05;9.55E-05;3.22E-05;
REE;04/07/2025;6;8.51E-05;9.80E-05;2.87E-05;
REE;04/07/2025;7;8.60E-05;0.000106217;4.26E-05;
REE;04/07/2025;8;8.91E-05;0.000118271;6.76E-05;
REE;04/07/2025;9;9.96E-05;0.00014503;1.17E-04;
REE;04/07/2025;10;0.000111514;0.00016573;0.000164374;
REE;04/07/2025;11;0.000121317;0.00018059;0.000190379;
REE;04/07/2025;12;0.000128355;0.000188874;0.000201111;
REE;04/07/2025;13;0.000137499;0.000195148;0.000218077;
REE;04/07/2025;14;0.000150759;0.00019305;0.00022201;
REE;04/07/2025;15;0.000159588;0.000176137;0.000217042;
REE;04/07/2025;16;0.000157263;0.000161537;0.000214321;
REE;04/07/2025;17;0.000153492;0.000154953;0.000220285;
REE;04/07/2025;18;0.000151796;0.000152523;0.000213278;
REE;04/07/2025;19;0.000149565;0.000149949;0.00023019;
REE;04/07/2025;20;0.000146077;0.000149689;0.000240087;
REE;04/07/2025;21;0.000143563;0.000147278;0.000219235;
REE;04/07/2025;22;0.000148057;0.000144493;0.000205113;
REE;04/07/2025;23;0.000151701;0.000146344;0.000178089;
REE;04/07/2025;24;0.000139164;0.000133154;0.000122056;
REE;05/07/2025;1;0.000123914;0.000120061;9.19E-05;
REE;05/07/2025;2;0.000109967;0.000108177;6.84E-05;
REE;05/07/2025;3;9.88E-05;1.02E-04;5.23E-05;
REE;05/07/2025;4;9.15E-05;9.80E-05;4.62E-05;
REE;05/07/2025;5;8.70E-05;9.60E-05;3.79E-05;
REE;05/07/2025;6;8.45E-05;9.65E-05;3.35E-05;
REE;05/07/2025;7;8.27E-05;9.65961E-05;4.04E-05;
REE;05/07/2025;8;8.14E-05;9.18796E-05;5.89E-05;
REE;05/07/2025;9;9.15E-05;0.000102175;9.95487E-05;
REE;05/07/2025;10;0.000106291;0.00011723;0.000142069;
REE;05/07/2025;11;0.000119246;0.000133447;0.000184525;
REE;05/07/2025;12;0.000127036;0.000141026;0.00022649;
REE;05/07/2025;13;0.000134972;0.000146976;0.00023645;
REE;05/07/2025;14;0.000147401;0.000147604;0.000225601;
REE;05/07/2025;15;0.000154579;0.000140231;0.000213534;
REE;05/07/2025;16;0.000149064;0.00013512;0.000208658;
REE;05/07/2025;17;0.000143258;0.000128572;0.000193111;
REE;05/07/2025;18;0.000140486;0.000125396;0.000184169;
REE;05/07/2025;19;0.00013859;0.000126105;0.000191196;
REE;05/07/2025;20;0.000136372;0.000131824;0.00020539;
REE;05/07/2025;21;0.000135906;0.000137816;0.00019615;
REE;05/07/2025;22;0.000141624;0.000141407;0.000185451;
REE;05/07/2025;23;0.000146205;0.000146438;0.000153843;
REE;05/07/2025;24;0.000135118;0.000134756;0.000114363;
REE;06/07/2025;1;0.000122397;0.000119986;7.76E-05;
REE;06/07/2025;2;0.000109763;0.000107468;6.04E-05;
REE;06/07/2025;3;9.92E-05;1.01E-04;4.59E-05;
REE;06/07/2025;4;9.21E-05;9.67E-05;3.98E-05;
REE;06/07/2025;5;8.74E-05;9.44E-05;3.50E-05;
REE;06/07/2025;6;8.47E-05;9.41E-05;3.07E-05;
REE;06/07/2025;7;8.23E-05;9.25E-05;3.10E-05;
REE;06/07/2025;8;7.93E-05;8.36E-05;4.93E-05;
REE;06/07/2025;9;8.70E-05;8.91E-05;7.80E-05;
REE;06/07/2025;10;0.000100864;9.78739E-05;0.000120613;
REE;06/07/2025;11;0.000114373;0.000107411;0.000168636;
REE;06/07/2025;12;0.000124118;0.000114979;0.00021199;
REE;06/07/2025;13;0.000132784;0.000122274;0.000240123;
REE;06/07/2025;14;0.000145417;0.000125915;0.000234691;
REE;06/07/2025;15;0.00015347;0.000125222;0.000213385;
REE;06/07/2025;16;0.000148043;0.000121713;0.000182803;
REE;06/07/2025;17;0.000142966;0.000115259;0.000170331;
REE;06/07/2025;18;0.000141099;0.000110088;0.000187437;
REE;06/07/2025;19;0.000140982;0.000110078;0.000196278;
REE;06/07/2025;20;0.000141332;0.000114974;0.000205412;
REE;06/07/2025;21;0.000144659;0.000119747;0.00019793;
REE;06/07/2025;22;0.000153645;0.000125064;0.000173157;
REE;06/07/2025;23;0.000158634;0.000131128;0.000135733;
REE;06/07/2025;24;0.000144513;0.000119768;9.05506E-05;
REE;07/07/2025;1;0.000123476;0.000107021;6.37E-05;
REE;07/07/2025;2;0.000106816;9.9066E-05;5.29E-05;
REE;07/07/2025;3;9.57E-05;9.48E-05;4.22E-05;
REE;07/07/2025;4;8.92E-05;9.27E-05;3.47E-05;
REE;07/07/2025;5;8.54E-05;9.21E-05;3.19E-05;
REE;07/07/2025;6;8.40E-05;9.47E-05;2.66E-05;
REE;07/07/2025;7;8.48E-05;1.03E-04;3.57E-05;
REE;07/07/2025;8;8.76E-05;1.15E-04;5.89E-05;
REE;07/07/2025;9;9.76E-05;1.43E-04;1.01E-04;
REE;07/07/2025;10;1.09E-04;1.64E-04;1.49E-04;
REE;07/07/2025;11;0.000119362;0.000177588;0.000185088;
REE;07/07/2025;12;0.000126277;0.000184235;0.000200692;
REE;07/07/2025;13;0.000135555;0.000189083;0.000194257;
REE;07/07/2025;14;0.000149706;0.000186481;0.000187878;
REE;07/07/2025;15;0.000159305;0.000171441;0.000186383;
REE;07/07/2025;16;0.000156592;0.000159847;0.000179656;
REE;07/07/2025;17;0.000152711;0.000156258;0.00017725;
REE;07/07/2025;18;0.000151428;0.000155383;0.000182005;
REE;07/07/2025;19;0.000150056;0.000150923;0.00019568;
REE;07/07/2025;20;0.00014851;0.0001465;0.00020554;
REE;07/07/2025;21;0.000150552;0.000139044;0.000191537;
REE;07/07/2025;22;0.000160064;0.000132816;0.000160649;
REE;07/07/2025;23;0.000164032;0.000132177;0.000126614;
REE;07/07/2025;24;0.000146205;0.000119215;8.53468E-05;
REE;08/07/2025;1;0.000125972;0.000110266;6.46E-05;
REE;08/07/2025;2;0.000108826;1.02E-04;4.98E-05;
REE;08/07/2025;3;9.76E-05;9.78E-05;3.84E-05;
REE;08/07/2025;4;9.10E-05;9.55E-05;2.96E-05;
REE;08/07/2025;5;8.70E-05;9.47E-05;2.59E-05;
REE;08/07/2025;6;8.54E-05;9.73E-05;2.37E-05;
REE;08/07/2025;7;8.63E-05;0.000105682;3.34E-05;
REE;08/07/2025;8;8.95E-05;0.000118146;6.12E-05;
REE;08/07/2025;9;9.95E-05;0.000145671;1.02E-04;
REE;08/07/2025;10;0.000111105;0.000166682;0.000143032;
REE;08/07/2025;11;0.000121124;0.000181578;0.000167294;
REE;08/07/2025;12;0.000128207;0.000189357;0.000182008;
REE;08/07/2025;13;0.000137688;0.000195204;0.000188105;
REE;08/07/2025;14;0.000151716;0.000193267;0.000185661;
REE;08/07/2025;15;0.000160832;0.000178351;0.000191677;
REE;08/07/2025;16;0.000158574;0.000166549;0.000190101;
REE;08/07/2025;17;0.000154973;0.000161928;0.000179348;
REE;08/07/2025;18;0.00015363;0.000160039;0.000187644;
